station_id,grid_id,cell_x,cell_y,center_lon,center_lat,source_region,brand,is_self
A0026717,G500_2193_3522,1096500,1761000,128.5713385,35.8430021,대구,GS칼텍스,셀프
A0026718,G500_2189_3514,1094500,1757000,128.54872083,35.80713872,대구,GS칼텍스,셀프
A0026719,G500_2166_3506,1083000,1753000,128.42103502,35.77212129,대구,HD현대오일뱅크,셀프
A0026723,G500_2198_3524,1099000,1762000,128.59914155,35.85176664,대구,SK에너지,일반
A0026725,G500_2195_3521,1097500,1760500,128.58234877,35.83839559,대구,알뜰주유소,셀프
A0026726,G500_2184_3520,1092000,1760000,128.52140051,35.83442123,대구,HD현대오일뱅크,셀프
A0026727,G500_2163_3504,1081500,1752000,128.4043396,35.76323206,대구,GS칼텍스,일반
A0026729,G500_2166_3506,1083000,1753000,128.42103502,35.77212129,대구,HD현대오일뱅크,일반
A0026730,G500_2185_3515,1092500,1757500,128.52664548,35.81183716,대구,GS칼텍스,일반
A0026731,G500_2178_3514,1089000,1757000,128.48785357,35.80765432,대구,SK에너지,일반
A0026733,G500_2183_3520,1091500,1760000,128.51586524,35.83446815,대구,자가상표,셀프
A0026734,G500_2171_3484,1085500,1742000,128.44751538,35.67273994,대구,GS칼텍스,셀프
A0026735,G500_2182_3514,1091000,1757000,128.5099873,35.80747039,대구,GS칼텍스,일반
A0026736,G500_2196_3525,1098000,1762500,128.58813047,35.85637469,대구,GS칼텍스,일반
A0026737,G500_2169_3490,1084500,1745000,128.43678312,35.69987201,대구,알뜰주유소,셀프
A0026738,G500_2184_3520,1092000,1760000,128.52140051,35.83442123,대구,GS칼텍스,일반
A0026739,G500_2193_3522,1096500,1761000,128.5713385,35.8430021,대구,SK에너지,셀프
A0026740,G500_2184_3520,1092000,1760000,128.52140051,35.83442123,대구,GS칼텍스,셀프
A0026741,G500_2173_3510,1086500,1755000,128.4599692,35.78984854,대구,SK에너지,일반
A0026742,G500_2178_3514,1089000,1757000,128.48785357,35.80765432,대구,SK에너지,일반
A0026745,G500_2170_3476,1085000,1738000,128.4415678,35.63672233,대구,SK에너지,셀프
A0026746,G500_2237_3516,1118500,1758000,128.81445208,35.81354216,경북,알뜰주유소,일반
A0026748,G500_2193_3523,1096500,1761500,128.57139913,35.84750939,대구,S-OIL,일반
A0026749,G500_2116_3698,1058000,1849000,128.15160194,36.63936655,경북,S-OIL,일반
A0026750,G500_2333_3564,1166500,1782000,129.35058776,36.02283303,경북,SK에너지,일반
A0026752,G500_2231_3529,1115500,1764500,128.7821952,35.87249112,경북,알뜰주유소,셀프
A0026754,G500_2214_3488,1107000,1744000,128.68531053,35.68866529,경북,SK에너지,셀프
A0026755,G500_2247_3511,1123500,1755500,128.86939666,35.79039016,경북,S-OIL,일반
A0026757,G500_2239_3492,1119500,1746000,128.82372527,35.70525395,경북,HD현대오일뱅크,일반
A0026759,G500_2220_3480,1110000,1740000,128.71791152,35.65227672,경북,S-OIL,일반
A0026761,G500_2158_3562,1079000,1781000,128.37957422,36.02487301,경북,HD현대오일뱅크,일반
A0026762,G500_2242_3511,1121000,1755500,128.84173895,35.79070201,경북,SK에너지,일반
A0026763,G500_2215_3682,1107500,1841000,128.70411711,36.56294738,경북,SK에너지,일반
A0026766,G500_2103_3584,1051500,1792000,128.07509826,36.12589231,경북,SK에너지,일반
A0026767,G500_2229_3516,1114500,1758000,128.77018573,35.81401812,경북,S-OIL,일반
A0026768,G500_2190_3522,1095000,1761000,128.55473115,35.84314902,대구,GS칼텍스,셀프
A0026769,G500_2192_3494,1096000,1747000,128.5641194,35.71684534,경북,S-OIL,셀프
A0026771,G500_2224_3516,1112000,1758000,128.74251874,35.81430731,경북,GS칼텍스,일반
A0026772,G500_2199_3483,1099500,1741500,128.60212597,35.66691596,경북,S-OIL,일반
A0026774,G500_2212_3523,1106000,1761500,128.6765821,35.84652544,대구,알뜰주유소,셀프
A0026775,G500_2209_3531,1104500,1765500,128.66050021,35.88274409,대구,S-OIL,셀프
A0026777,G500_2354_3557,1177000,1778500,129.46627311,35.98944146,경북,GS칼텍스,일반
A0026780,G500_2223_3529,1111500,1764500,128.73789553,35.87295585,대구,S-OIL,셀프
A0026781,G500_2235_3536,1117500,1768000,128.80486222,35.90380082,경북,GS칼텍스,일반
A0026782,G500_2223_3529,1111500,1764500,128.73789553,35.87295585,대구,GS칼텍스,일반
A0026786,G500_2257_3545,1128500,1772500,128.92745652,35.94297423,경북,SK에너지,셀프
A0026789,G500_2238_3517,1119000,1758500,128.82005992,35.81798843,경북,S-OIL,일반
A0026790,G500_2238_3541,1119000,1770500,128.82185561,35.92615324,경북,NH-OIL,일반
A0026791,G500_2238_3539,1119000,1769500,128.8217056,35.91713958,경북,HD현대오일뱅크,일반
A0026792,G500_2226_3518,1113000,1759000,128.75372732,35.82320645,경북,S-OIL,일반
A0026794,G500_2225_3518,1112500,1759000,128.74819328,35.82326405,경북,S-OIL,셀프
A0026795,G500_2237_3523,1118500,1761500,128.81497253,35.84509053,경북,HD현대오일뱅크,일반
A0026796,G500_2163_3542,1081500,1771000,128.4062866,35.93451788,경북,GS칼텍스,일반
A0026797,G500_2229_3548,1114500,1774000,128.77249126,35.95824035,경북,S-OIL,일반
A0026798,G500_2167_3553,1083500,1776500,128.4290367,35.98392995,경북,S-OIL,셀프
A0026799,G500_2226_3479,1113000,1739500,128.75097471,35.6474299,경북,S-OIL,일반
A0026800,G500_2237_3532,1118500,1766000,128.81564287,35.88565247,경북,HD현대오일뱅크,일반
A0026801,G500_2154_3579,1077000,1789500,128.35821085,36.10165985,경북,GS칼텍스,일반
A0026804,G500_2224_3515,1112000,1757500,128.74244852,35.80980026,경북,SK에너지,일반
A0026805,G500_2221_3516,1110500,1758000,128.72591836,35.81447777,경북,SK에너지,셀프
A0026806,G500_2228_3530,1114000,1765000,128.76565463,35.87717427,경북,SK에너지,일반
A0026809,G500_2240_3539,1120000,1769500,128.83278641,35.91701708,경북,HD현대오일뱅크,셀프
A0026811,G500_2240_3545,1120000,1772500,128.8332404,35.94405788,경북,HD현대오일뱅크,셀프
A0026812,G500_2235_3530,1117500,1765000,128.80441854,35.87675953,경북,SK에너지,일반
A0026813,G500_2221_3516,1110500,1758000,128.72591836,35.81447777,경북,GS칼텍스,일반
A0026817,G500_2213_3485,1106500,1742500,128.67958659,35.67519781,경북,HD현대오일뱅크,셀프
A0026818,G500_2182_3515,1091000,1757500,128.51004438,35.8119778,경북,GS칼텍스,셀프
A0026819,G500_2241_3546,1120500,1773000,128.8388587,35.94850296,경북,알뜰주유소,셀프
A0026820,G500_2335_3571,1167500,1785500,129.36242322,36.05420018,경북,GS칼텍스,일반
A0026821,G500_2240_3539,1120000,1769500,128.83278641,35.91701708,경북,SK에너지,일반
A0026822,G500_2224_3520,1112000,1760000,128.74279978,35.83233548,경북,알뜰주유소,셀프
A0026824,G500_2255_3494,1127500,1747000,128.91229357,35.71326264,경북,HD현대오일뱅크,일반
A0026825,G500_2221_3505,1110500,1752500,128.72515708,35.76489972,경북,SK에너지,일반
A0026826,G500_2237_3530,1118500,1765000,128.81549379,35.87663873,경북,SK에너지,일반
A0026827,G500_2202_3477,1101000,1738500,128.6183194,35.63971891,경북,S-OIL,일반
A0026829,G500_2240_3540,1120000,1770000,128.83286203,35.92152388,경북,HD현대오일뱅크,셀프
A0026830,G500_2190_3529,1095000,1764500,128.55514923,35.8747002,대구,SK에너지,일반
A0026832,G500_2238_3531,1119000,1765500,128.82110624,35.88108482,경북,GS칼텍스,셀프
A0026834,G500_2222_3517,1111000,1758500,128.73152145,35.81892827,경북,S-OIL,일반
A0026835,G500_2236_3522,1118000,1761000,128.80936302,35.84064408,경북,자가상표,일반
A0026837,G500_2229_3548,1114500,1774000,128.77249126,35.95824035,경북,S-OIL,일반
A0026838,G500_2237_3532,1118500,1766000,128.81564287,35.88565247,경북,HD현대오일뱅크,일반
A0026839,G500_2251_3490,1125500,1745000,128.88987618,35.69549259,경북,S-OIL,일반
A0026840,G500_2235_3528,1117500,1764000,128.80427078,35.86774574,경북,SK에너지,셀프
A0026842,G500_2222_3523,1111000,1761500,128.73193944,35.84597059,경북,GS칼텍스,일반
A0026843,G500_2233_3548,1116500,1774000,128.79466471,35.95800317,경북,HD현대오일뱅크,일반
A0026845,G500_2238_3527,1119000,1763500,128.82080696,35.86305735,경북,SK에너지,일반
A0026846,G500_2237_3532,1118500,1766000,128.81564287,35.88565247,경북,HD현대오일뱅크,일반
A0026847,G500_2237_3522,1118500,1761000,128.81489813,35.84058364,경북,GS칼텍스,셀프
A0026851,G500_2101_3809,1050500,1904500,128.07142548,37.14008124,충북,HD현대오일뱅크,일반
A0026852,G500_2239_3517,1119500,1758500,128.82559343,35.81792753,경북,S-OIL,셀프
A0026853,G500_2237_3531,1118500,1765500,128.81556833,35.88114561,경북,GS칼텍스,셀프
A0026856,G500_2244_3529,1122000,1764500,128.85417995,35.87170111,경북,S-OIL,일반
A0026857,G500_2297_3555,1148500,1777500,129.15005779,35.9851942,경북,SK에너지,일반
A0026858,G500_2238_3526,1119000,1763000,128.82073218,35.85855047,경북,SK에너지,셀프
A0026859,G500_2192_3546,1096000,1773000,128.56725394,35.95122572,경북,GS칼텍스,일반
A0026862,G500_2237_3519,1118500,1759500,128.81467503,35.82706291,경북,알뜰주유소,셀프
A0026866,G500_2222_3479,1111000,1739500,128.72888703,35.64765731,경북,SK에너지,일반
A0026867,G500_2233_3548,1116500,1774000,128.79466471,35.95800317,경북,HD현대오일뱅크,일반
A0026870,G500_2224_3479,1112000,1739500,128.7399309,35.64754411,경북,SK에너지,일반
A0026872,G500_2244_3503,1122000,1751500,128.85219147,35.75452297,경북,HD현대오일뱅크,일반
A0026873,G500_2235_3516,1117500,1758000,128.80338559,35.81366268,경북,GS칼텍스,일반
A0026874,G500_2224_3519,1112000,1759500,128.7427295,35.82782844,경북,HD현대오일뱅크,일반
A0026875,G500_2224_3519,1112000,1759500,128.7427295,35.82782844,경북,알뜰주유소,셀프
A0026876,G500_2237_3523,1118500,1761500,128.81497253,35.84509053,경북,HD현대오일뱅크,일반
A0026877,G500_2224_3520,1112000,1760000,128.74279978,35.83233548,경북,NH-OIL,셀프
A0026879,G500_2221_3479,1110500,1739500,128.72336507,35.64771354,경북,GS칼텍스,일반
A0026880,G500_2222_3523,1111000,1761500,128.73193944,35.84597059,경북,GS칼텍스,셀프
A0026881,G500_2220_3491,1110000,1745500,128.71866517,35.70185584,경북,GS칼텍스,일반
A0026882,G500_2228_3520,1114000,1760000,128.76493841,35.83210448,경북,SK에너지,일반
A0026883,G500_2224_3519,1112000,1759500,128.7427295,35.82782844,경북,HD현대오일뱅크,셀프
A0026884,G500_2227_3522,1113500,1761000,128.75954627,35.84117662,경북,HD현대오일뱅크,셀프
A0026885,G500_2233_3548,1116500,1774000,128.79466471,35.95800317,경북,자가상표,일반
A0026886,G500_2202_3477,1101000,1738500,128.6183194,35.63971891,경북,NH-OIL,일반
A0026887,G500_2233_3548,1116500,1774000,128.79466471,35.95800317,경북,자가상표,일반
A0026889,G500_2105_3456,1052500,1728000,128.08198107,35.54883244,경남,S-OIL,일반
A0026890,G500_2237_3532,1118500,1766000,128.81564287,35.88565247,경북,HD현대오일뱅크,일반
A0026891,G500_2222_3479,1111000,1739500,128.72888703,35.64765731,경북,SK에너지,일반
A0026893,G500_2237_3532,1118500,1766000,128.81564287,35.88565247,경북,HD현대오일뱅크,일반
A0026894,G500_2235_3536,1117500,1768000,128.80486222,35.90380082,경북,GS칼텍스,일반
A0026895,G500_2237_3532,1118500,1766000,128.81564287,35.88565247,경북,HD현대오일뱅크,일반
A0026896,G500_2224_3520,1112000,1760000,128.74279978,35.83233548,경북,S-OIL,일반
A0026897,G500_2233_3548,1116500,1774000,128.79466471,35.95800317,경북,자가상표,일반
A0026898,G500_2237_3532,1118500,1766000,128.81564287,35.88565247,경북,HD현대오일뱅크,일반
A0026899,G500_2228_3523,1114000,1761500,128.76515311,35.84562545,경북,GS칼텍스,셀프
A0026900,G500_2189_3537,1094500,1768500,128.55008732,35.91080707,경북,HD현대오일뱅크,셀프
A0026904,G500_2229_3516,1114500,1758000,128.77018573,35.81401812,경북,HD현대오일뱅크,셀프
A0026905,G500_2223_3520,1111500,1760000,128.73726509,35.83239259,경북,GS칼텍스,일반
A0026907,G500_2186_3521,1093000,1760500,128.5325294,35.83883399,경북,SK에너지,일반
A0026909,G500_2190_3530,1095000,1765000,128.55520901,35.8792075,대구,HD현대오일뱅크,일반
A0026910,G500_2224_3501,1112000,1750500,128.74146705,35.74670119,경북,GS칼텍스,일반
A0026911,G500_2219_3519,1109500,1759500,128.71505743,35.82811141,경북,GS칼텍스,일반
A0026912,G500_2238_3530,1119000,1765000,128.8210314,35.87657795,경북,S-OIL,셀프
A0026913,G500_2228_3524,1114000,1762000,128.76522471,35.85013244,경북,S-OIL,셀프
A0026914,G500_2224_3501,1112000,1750500,128.74146705,35.74670119,경북,알뜰주유소,일반
A0026915,G500_2224_3515,1112000,1757500,128.74244852,35.80980026,경북,SK에너지,일반
A0026916,G500_2238_3527,1119000,1763500,128.82080696,35.86305735,경북,SK에너지,일반
A0026917,G500_2219_3519,1109500,1759500,128.71505743,35.82811141,경북,GS칼텍스,일반
A0026919,G500_2235_3530,1117500,1765000,128.80441854,35.87675953,경북,S-OIL,일반
A0026922,G500_2221_3479,1110500,1739500,128.72336507,35.64771354,경북,GS칼텍스,셀프
A0026923,G500_2230_3516,1115000,1758000,128.77571908,35.81395951,경북,HD현대오일뱅크,일반
A0026924,G500_2219_3519,1109500,1759500,128.71505743,35.82811141,경북,HD현대오일뱅크,셀프
A0026926,G500_2229_3468,1114500,1734000,128.766758,35.59767802,경북,HD현대오일뱅크,일반
A0026927,G500_2192_3546,1096000,1773000,128.56725394,35.95122572,대구,GS칼텍스,일반
A0026928,G500_2241_3540,1120500,1770000,128.83840272,35.92146224,경북,HD현대오일뱅크,일반
A0026929,G500_2230_3516,1115000,1758000,128.77571908,35.81395951,경북,HD현대오일뱅크,셀프
A0026930,G500_2238_3527,1119000,1763500,128.82080696,35.86305735,경북,HD현대오일뱅크,일반
A0026931,G500_2223_3520,1111500,1760000,128.73726509,35.83239259,경북,GS칼텍스,셀프
A0026932,G500_2221_3516,1110500,1758000,128.72591836,35.81447777,경북,S-OIL,셀프
A0026933,G500_2226_3480,1113000,1740000,128.75104499,35.65193705,경북,SK에너지,일반
A0026935,G500_2228_3530,1114000,1765000,128.76565463,35.87717427,경북,S-OIL,셀프
A0026938,G500_2220_3506,1110000,1753000,128.71969584,35.76946305,경북,S-OIL,셀프
A0026939,G500_2222_3517,1111000,1758500,128.73152145,35.81892827,경북,S-OIL,일반
A0026940,G500_2226_3480,1113000,1740000,128.75104499,35.65193705,경북,S-OIL,셀프
A0026941,G500_2228_3524,1114000,1762000,128.76522471,35.85013244,경북,HD현대오일뱅크,일반
A0026943,G500_2234_3516,1117000,1758000,128.79785232,35.81372255,경북,S-OIL,일반
A0026945,G500_2243_3541,1121500,1770500,128.84956064,35.92584495,경북,S-OIL,일반
A0026946,G500_2240_3547,1120000,1773500,128.83339187,35.95307145,경북,S-OIL,셀프
A0026947,G500_2242_3541,1121000,1770500,128.84401967,35.92590712,경북,S-OIL,셀프
A0026948,G500_2248_3512,1124000,1756000,128.8750058,35.79483385,경북,S-OIL,일반
A0026949,G500_2237_3519,1118500,1759500,128.81467503,35.82706291,경북,S-OIL,셀프
A0026951,G500_2220_3528,1110000,1764000,128.72121372,35.86861887,대구,SK에너지,셀프
A0026953,G500_2235_3524,1117500,1762000,128.80397545,35.84971811,경북,SK에너지,일반
A0026954,G500_2238_3536,1119000,1768000,128.82148072,35.90361907,경북,SK에너지,일반
A0026957,G500_2295_3383,1147500,1691500,129.12323827,35.21023819,부산,SK에너지,일반
A0026958,G500_2234_3530,1117000,1765000,128.79888089,35.87681954,경북,GS칼텍스,일반
A0026961,G500_2237_3531,1118500,1765500,128.81556833,35.88114561,경북,S-OIL,일반
A0026965,G500_2214_3480,1107000,1740000,128.6847775,35.65260727,경북,SK에너지,일반
A0026966,G500_2239_3492,1119500,1746000,128.82372527,35.70525395,경북,HD현대오일뱅크,일반
A0026969,G500_2227_3476,1113500,1738000,128.7562849,35.63385094,경북,SK에너지,셀프
A0026971,G500_2224_3479,1112000,1739500,128.7399309,35.64754411,경북,SK에너지,일반
A0026972,G500_2220_3480,1110000,1740000,128.71791152,35.65227672,경북,NC오일,일반
A0026973,G500_2220_3491,1110000,1745500,128.71866517,35.70185584,경북,GS칼텍스,일반
A0026975,G500_2247_3532,1123500,1766000,128.87102442,35.88503299,경북,알뜰(ex),셀프
A0026976,G500_2223_3520,1111500,1760000,128.73726509,35.83239259,경북,GS칼텍스,일반
A0026977,G500_2239_3529,1119500,1764500,128.82649384,35.87201006,경북,S-OIL,셀프
A0026978,G500_2220_3506,1110000,1753000,128.71969584,35.76946305,경북,S-OIL,일반
A0026980,G500_2234_3530,1117000,1765000,128.79888089,35.87681954,경북,알뜰주유소,셀프
A0026981,G500_2157_3501,1078500,1750500,128.37100893,35.74995409,경북,GS칼텍스,일반
A0026982,G500_2239_3529,1119500,1764500,128.82649384,35.87201006,경북,SK에너지,일반
A0026985,G500_2237_3516,1118500,1758000,128.81445208,35.81354216,경북,SK에너지,셀프
A0026986,G500_2228_3520,1114000,1760000,128.76493841,35.83210448,경북,SK에너지,일반
A0026988,G500_2210_3478,1105000,1739000,128.66255723,35.64380797,경북,NH-OIL,일반
A0026990,G500_2197_3488,1098500,1744000,128.59138575,35.68955354,경북,NH-OIL,일반
A0026991,G500_2246_3485,1123000,1742500,128.86186842,35.67327378,경북,NH-OIL,일반
A0026992,G500_2214_3488,1107000,1744000,128.68531053,35.68866529,경북,NH-OIL,일반
A0026993,G500_2237_3530,1118500,1765000,128.81549379,35.87663873,경북,NH-OIL,일반
A0026994,G500_2234_3530,1117000,1765000,128.79888089,35.87681954,경북,NH-OIL,일반
A0026995,G500_2238_3536,1119000,1768000,128.82148072,35.90361907,경북,HD현대오일뱅크,셀프
A0026998,G500_2223_3516,1111500,1758000,128.73698529,35.81436439,경북,HD현대오일뱅크,셀프
A0027000,G500_2240_3539,1120000,1769500,128.83278641,35.91701708,경북,GS칼텍스,셀프
A0027001,G500_2228_3523,1114000,1761500,128.76515311,35.84562545,경북,GS칼텍스,셀프
A0027003,G500_2236_3530,1118000,1765000,128.80995617,35.87669926,경북,HD현대오일뱅크,일반
A0027005,G500_2229_3468,1114500,1734000,128.766758,35.59767802,경북,SK에너지,셀프
A0027006,G500_2229_3468,1114500,1734000,128.766758,35.59767802,경북,SK에너지,일반
A0027007,G500_2229_3467,1114500,1733500,128.76668698,35.59317085,경북,SK에너지,셀프
A0027009,G500_2230_3547,1115000,1773500,128.77796204,35.95367456,경북,알뜰(ex),셀프
A0027010,G500_2237_3532,1118500,1766000,128.81564287,35.88565247,경북,HD현대오일뱅크,일반
A0027011,G500_2239_3529,1119500,1764500,128.82649384,35.87201006,경북,SK에너지,일반
A0027012,G500_2219_3519,1109500,1759500,128.71505743,35.82811141,경북,GS칼텍스,일반
A0027013,G500_2235_3530,1117500,1765000,128.80441854,35.87675953,경북,SK에너지,일반
A0027014,G500_2230_3516,1115000,1758000,128.77571908,35.81395951,경북,HD현대오일뱅크,일반
A0027020,G500_2237_3523,1118500,1761500,128.81497253,35.84509053,경북,HD현대오일뱅크,일반
A0027021,G500_2220_3480,1110000,1740000,128.71791152,35.65227672,경북,SK에너지,일반
A0027022,G500_2237_3523,1118500,1761500,128.81497253,35.84509053,경북,SK에너지,셀프
A0027023,G500_2235_3536,1117500,1768000,128.80486222,35.90380082,경북,알뜰주유소,셀프
A0027025,G500_2228_3523,1114000,1761500,128.76515311,35.84562545,경북,GS칼텍스,셀프
A0027026,G500_2236_3530,1118000,1765000,128.80995617,35.87669926,경북,알뜰(ex),셀프
A0027027,G500_2226_3479,1113000,1739500,128.75097471,35.6474299,경북,알뜰주유소,일반
A0027028,G500_2239_3529,1119500,1764500,128.82649384,35.87201006,경북,S-OIL,일반
A0027030,G500_2160_3600,1080000,1800000,128.39260781,36.19607007,경북,HD현대오일뱅크,일반
A0027032,G500_1948_3940,974000,1970000,127.20777346,37.73149789,경기,SK에너지,셀프
A0027034,G500_2255_3379,1127500,1689500,128.90326365,35.19495568,부산,SK에너지,일반
A0027036,G500_2267_3368,1133500,1684000,128.96825983,35.14459592,부산,SK에너지,일반
A0027038,G500_2101_3331,1050500,1665500,128.05605252,34.98539852,경남,HD현대오일뱅크,셀프
A0027039,G500_2280_3359,1140000,1679500,129.03882887,35.10314745,부산,SK에너지,일반
A0027040,G500_2280_3356,1140000,1678000,129.03857479,35.08962639,부산,SK에너지,일반
A0027041,G500_2280_3356,1140000,1678000,129.03857479,35.08962639,부산,SK에너지,일반
A0027042,G500_2280_3355,1140000,1677500,129.03849013,35.08511937,경남,HD현대오일뱅크,셀프
A0027044,G500_2272_3541,1136000,1770500,129.01024112,35.92393088,경북,HD현대오일뱅크,셀프
A0027045,G500_2288_3351,1144000,1675500,129.08200589,35.06652704,부산,SK에너지,일반
A0027046,G500_1903_3547,951500,1773500,126.96492537,35.95928626,전북,S-OIL,셀프
A0027048,G500_2290_3361,1145000,1680500,129.09384605,35.11145258,부산,HD현대오일뱅크,일반
A0027050,G500_2290_3369,1145000,1684500,129.09454889,35.14750757,부산,HD현대오일뱅크,셀프
A0027053,G500_2285_3357,1142500,1678500,129.06607752,35.0937823,부산,SK에너지,셀프
A0027054,G500_2285_3357,1142500,1678500,129.06607752,35.0937823,부산,SK에너지,셀프
A0027055,G500_2283_3358,1141500,1679000,129.05519595,35.09843048,부산,SK에너지,셀프
A0027056,G500_2276_3360,1138000,1680000,129.0169752,35.10793102,경남,SK에너지,일반
A0027057,G500_2238_3530,1119000,1765000,128.8210314,35.87657795,경북,S-OIL,셀프
A0027058,G500_2238_3530,1119000,1765000,128.8210314,35.87657795,경북,HD현대오일뱅크,셀프
A0027059,G500_1880_3913,940000,1956500,126.82304482,37.60823751,경기,S-OIL,일반
A0027060,G500_1988_3595,994000,1797500,127.43605852,36.17684218,충남,HD현대오일뱅크,일반
A0027061,G500_2041_3643,1020500,1821500,127.73138239,36.39300748,충북,SK에너지,일반
A0027062,G500_2275_3354,1137500,1677000,129.01099149,35.08095708,부산,자가상표,일반
A0027063,G500_2154_3575,1077000,1787500,128.35801484,36.08363027,경북,S-OIL,셀프
A0027064,G500_2286_3356,1143000,1678000,129.07147459,35.08920439,부산,HD현대오일뱅크,일반
A0027066,G500_2293_3384,1146500,1692000,129.1123449,35.21489173,부산,S-OIL,일반
A0027069,G500_2288_3351,1144000,1675500,129.08200589,35.06652704,부산,S-OIL,일반
A0027078,G500_2288_3351,1144000,1675500,129.08200589,35.06652704,부산,S-OIL,일반
A0027079,G500_2282_3357,1141000,1678500,129.04962674,35.09399371,부산,SK에너지,일반
A0027080,G500_2282_3357,1141000,1678500,129.04962674,35.09399371,부산,SK에너지,일반
A0027086,G500_2285_3357,1142500,1678500,129.06607752,35.0937823,부산,S-OIL,일반
A0027087,G500_2282_3357,1141000,1678500,129.04962674,35.09399371,부산,SK에너지,일반
A0027089,G500_2287_3355,1143500,1677500,129.07687105,35.08462624,부산,GS칼텍스,셀프
A0027091,G500_2328_3444,1164000,1722000,129.31056227,35.48255166,울산,GS칼텍스,일반
A0027092,G500_2259_3404,1129500,1702000,128.9272004,35.30737746,경남,HD현대오일뱅크,일반
A0027095,G500_2352_3475,1176000,1737500,129.44614891,35.62017183,울산,GS칼텍스,일반
A0027097,G500_2272_3355,1136000,1677500,128.99462509,35.08566807,부산,SK에너지,셀프
A0027098,G500_2075_3857,1037500,1928500,127.92627169,37.35702771,강원,SK에너지,일반
A0027100,G500_2248_3389,1124000,1694500,128.86558276,35.24046778,경남,SK에너지,일반
A0027102,G500_2286_3556,1143000,1778000,129.08915913,35.99052393,경북,GS칼텍스,일반
A0027103,G500_2320_3512,1160000,1756000,129.27324596,35.78961908,경북,알뜰주유소,일반
A0027105,G500_2271_3352,1135500,1676000,128.98889615,35.07221414,부산,S-OIL,일반
A0027106,G500_2311_3392,1155500,1696000,129.21194736,35.24958692,부산,S-OIL,일반
A0027108,G500_2311_3392,1155500,1696000,129.21194736,35.24958692,경남,S-OIL,일반
A0027109,G500_2270_3355,1135000,1677500,128.98365865,35.08580277,부산,자가상표,셀프
A0027111,G500_2243_3358,1121500,1679000,128.83582533,35.10104642,부산,GS칼텍스,일반
A0027112,G500_2033_3778,1016500,1889000,127.68825669,37.00158734,충북,자가상표,일반
A0027113,G500_2275_3354,1137500,1677000,129.01099149,35.08095708,부산,S-OIL,셀프
A0027114,G500_2276_3360,1138000,1680000,129.0169752,35.10793102,부산,SK에너지,일반
A0027115,G500_2268_3348,1134000,1674000,128.97212536,35.05438625,경남,S-OIL,일반
A0027116,G500_2267_3355,1133500,1677500,128.96720884,35.08600296,부산,S-OIL,일반
A0027117,G500_2277_3361,1138500,1680500,129.02254367,35.1123693,부산,S-OIL,일반
A0027119,G500_2249_3405,1124500,1702500,128.87229279,35.31252116,경남,GS칼텍스,일반
A0027121,G500_2278_3355,1139000,1677500,129.02752398,35.08525803,부산,GS칼텍스,셀프
A0027123,G500_2291_3380,1145500,1690000,129.10100775,35.19701033,부산,HD현대오일뱅크,일반
A0027125,G500_2273_3355,1136500,1677500,129.00010828,35.08560035,부산,HD현대오일뱅크,일반
A0027127,G500_2292_3375,1146000,1687500,129.10605461,35.17440358,부산,SK에너지,셀프
A0027130,G500_2270_3355,1135000,1677500,128.98365865,35.08580277,부산,S-OIL,일반
A0027131,G500_2269_3358,1134500,1679000,128.97841947,35.09939118,부산,SK에너지,일반
A0027132,G500_2272_3355,1136000,1677500,128.99462509,35.08566807,부산,S-OIL,일반
A0027137,G500_2269_3353,1134500,1676500,128.97801277,35.07685543,부산,자가상표,일반
A0027138,G500_2269_3353,1134500,1676500,128.97801277,35.07685543,부산,SK에너지,일반
A0027139,G500_2272_3357,1136000,1678500,128.9947896,35.0946823,부산,SK에너지,일반
A0027140,G500_2277_3361,1138500,1680500,129.02254367,35.1123693,부산,HD현대오일뱅크,셀프
A0027141,G500_2122_3460,1061000,1730000,128.17590596,35.56637534,경남,HD현대오일뱅크,일반
A0027142,G500_2277_3361,1138500,1680500,129.02254367,35.1123693,부산,GS칼텍스,일반
A0027144,G500_2268_3354,1134000,1677000,128.97261111,35.08142931,부산,NH-OIL,셀프
A0027145,G500_2272_3357,1136000,1678500,128.9947896,35.0946823,부산,S-OIL,셀프
A0027146,G500_2268_3354,1134000,1677000,128.97261111,35.08142931,부산,GS칼텍스,일반
A0027147,G500_2273_3355,1136500,1677500,129.00010828,35.08560035,부산,HD현대오일뱅크,일반
A0027149,G500_2272_3357,1136000,1678500,128.9947896,35.0946823,부산,HD현대오일뱅크,일반
A0027150,G500_2305_3373,1152500,1686500,129.17722304,35.16442294,부산,S-OIL,셀프
A0027151,G500_2266_3357,1133000,1678500,128.96188643,35.09508355,부산,SK에너지,일반
A0027153,G500_2269_3353,1134500,1676500,128.97801277,35.07685543,부산,S-OIL,셀프
A0027154,G500_2277_3354,1138500,1677000,129.02195714,35.08081993,부산,SK에너지,셀프
A0027156,G500_2272_3357,1136000,1678500,128.9947896,35.0946823,부산,자가상표,일반
A0027157,G500_2276_3360,1138000,1680000,129.0169752,35.10793102,부산,S-OIL,일반
A0027158,G500_2268_3348,1134000,1674000,128.97212536,35.05438625,부산,SK에너지,셀프
A0027159,G500_2276_3360,1138000,1680000,129.0169752,35.10793102,부산,S-OIL,일반
A0027160,G500_2273_3355,1136500,1677500,129.00010828,35.08560035,부산,HD현대오일뱅크,셀프
