p,q,aic,bic,stable,intl_block_p,lb_pvalue,lb_lag,n_obs,train_lb_pass,train_intl_pass
10,10,-3297.6545218738484,-3107.7111554683256,True,1.8380434644593392e-14,0.0012039844798659909,15,1095,False,True
20,13,-3362.1670815729085,-3107.243089818128,True,4.8242572098297894e-27,0.005008426251070466,25,1095,False,True
18,19,-3382.1452576360643,-3107.2272273122812,True,1.475470909596193e-28,0.0014401729866447026,23,1095,False,True
10,32,-3406.915671821107,-3107.005093286071,True,9.706123152589195e-32,0.30045485207203787,15,1095,True,True
10,31,-3401.682752299903,-3106.7706834071173,True,4.207811887766957e-32,0.35387706938395813,15,1095,True,True
8,34,-3406.609354769842,-3106.698776234806,True,4.339951095307108e-31,0.3081980477892214,14,1095,True,True
17,21,-3386.431371761628,-3106.514831795594,True,2.8357917384055734e-29,0.005263479609780426,22,1095,False,True
15,24,-3391.299517791749,-3106.384468183465,True,1.1762715875466931e-29,0.0471447380412745,20,1095,False,True
7,31,-3385.3350410148996,-3105.418501048866,True,3.8180542771161666e-32,0.002141458439583188,14,1095,False,True
17,22,-3389.966614713473,-3105.0515651051887,True,1.2984123852289217e-29,0.00819638357207867,22,1095,False,True
12,27,-3389.94081467472,-3105.0257650664357,True,6.059967963406009e-30,0.1255583190408593,17,1095,True,True
13,26,-3389.752486667685,-3104.8374370594006,True,6.722471602505716e-30,0.0991910277240517,18,1095,True,True
6,23,-3339.737656439387,-3104.807703253609,True,6.089965812410962e-30,2.054777636510347e-11,14,1095,False,True
14,25,-3389.6979361974036,-3104.7828865891192,True,1.676318236809796e-30,0.018630745300995635,19,1095,False,True
9,34,-3409.5356912509988,-3104.626603073712,True,5.400686347477782e-32,0.7709265869269977,14,1095,True,True
12,29,-3399.4587679352344,-3104.546699042449,True,2.6126927211757065e-32,0.18878249031971275,17,1095,True,True
10,33,-3409.2177484834547,-3104.308660306168,True,1.7168183092745762e-31,0.3335898444571745,15,1095,True,True
16,23,-3389.1775651301605,-3104.262515521876,True,2.0234874568265815e-30,0.010488102498066426,21,1095,False,True
11,30,-3398.974704409523,-3104.0626355167374,True,3.422661963836505e-33,0.19850221745796864,16,1095,True,True
19,18,-3378.9075102695897,-3103.9894799458066,True,2.0198016768253937e-28,0.0015637657535842566,24,1095,False,True
11,9,-3293.8080586258575,-3103.8646922203347,True,3.9632904109304896e-13,0.0003074949156092334,16,1095,False,True
13,28,-3398.719861395439,-3103.8077925026532,True,5.599042827318711e-30,0.16148240589954752,18,1095,True,True
18,20,-3383.7126041139263,-3103.7960641478926,True,1.4682628558460025e-28,0.0014125777085818758,23,1095,False,True
17,12,-3338.6846059386107,-3103.7546527528325,True,4.254348873353146e-29,0.0018569918408713698,22,1095,False,True
21,16,-3378.5118232615887,-3103.5937929378056,True,8.158760039917473e-29,0.0022726860322978886,26,1095,False,True
20,17,-3378.5024960233995,-3103.5844656996164,True,5.0260098352678144e-29,0.0018662458428127559,25,1095,False,True
7,33,-3393.415729036783,-3103.502169786248,True,4.703508300910347e-31,0.0027280479165404208,14,1095,False,True
22,15,-3378.291982497446,-3103.373952173663,True,4.67538858335769e-27,0.007583016008131829,27,1095,False,True
23,14,-3377.2361989508317,-3102.3181686270486,True,9.950347543744629e-26,0.0004938911951488774,28,1095,False,True
