date,actual_retail,intl_raw,actual_refinery_pre_raw,is_excluded,intl_irf,intl_irf_up,intl_irf_down,intl_irf_diff_1,intl_irf_diff_7,intl_irf_vol_7,intl_irf_vol_14,intl_irf_ma_7,intl_irf_ma_30,intl_raw_diff_1_diag,intl_raw_diff_7_diag,intl_raw_vol_7_diag,trend,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12
2025-02-07,1597.82,832.3765434208506,970.8,1,858.5241251376875,3.325823811755204,3.4947509702548505,-0.1689271584996277,0.9144101721964262,0.21780063077084263,0.7321269832004058,858.4960978302164,842.0667176971095,5.901697996842472,-5.134215286634685,11.397460974019197,16.815879534565365,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-08,1597.25,832.3765434208506,,1,858.4878709745622,3.487869299375638,3.5241234625010276,-0.03625416312536345,0.5279756628455061,0.20122027191159458,0.6271126295463659,858.5715229249087,843.639852606611,0.0,-5.134215286634685,11.397460974019197,16.8186173853525,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-09,1596.91,832.3765434208506,,1,858.2239072511243,3.1324877452171616,3.3964514686549783,-0.26396372343788244,-0.07414786370077309,0.19887164247677425,0.557030977191049,858.5609303729515,845.1372370550647,0.0,-5.134215286634685,11.397460974019197,16.82135523613963,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-10,1597.39,835.6444208964396,,1,857.887825397162,3.054783556856153,3.3908654108186673,-0.33608185396224144,-0.5718730818766744,0.21532440637072975,0.45154982444389014,858.4792342183976,846.5542252622505,3.267877475588989,-18.03844767154976,8.998487535185356,16.824093086926762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11,1596.65,852.6380555212914,,1,857.5655872918184,3.2698609840466215,3.592099089390052,-0.32223810534367203,-1.1065366049092518,0.1865040936657354,0.3506583859300772,858.3211575605535,847.893606441867,16.993634624851893,8.196390790787177,11.000809310985865,16.826830937713893,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-12,1596.19,857.9992197601446,,1,857.2753980463552,3.3596532000942174,3.6498424455573555,-0.2901892454631252,-1.590336528977332,0.10726519626648699,0.2990030528516681,858.0939666278424,849.1570911422609,5.361164238853121,11.58632833418676,11.115926026336764,16.829568788501028,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,1595.69,840.2911821381763,,1,856.6791739825185,3.07463953043496,3.6708635942717347,-0.5962240638367575,-2.0138783136686698,0.1715723299070249,0.3244292083234128,857.8062697258896,850.317830594627,-17.708037621968288,13.816336714168187,10.403037960764152,16.83230663928816,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,1595.17,843.4556048062129,958.29,1,856.2551748219314,3.262940835660954,3.6869399962479976,-0.42399916058707277,-2.268950315756115,0.16921382319716666,0.30131306366688926,857.482133966496,851.3798924777001,3.16442266803665,11.079061385362365,10.281519053739546,16.83504449007529,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-15,1594.37,843.4556048062129,,1,855.8776028545736,3.351849083098891,3.7294210504567693,-0.3775719673577669,-2.6102681199885183,0.11190544635846426,0.28032181161069747,857.1092385207834,852.3514970094818,0.0,11.079061385362365,10.281519053739546,16.83778234086242,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-16,1594.0,843.4556048062129,,1,855.3314754493381,3.0531376876793552,3.599265092914868,-0.546127405235552,-2.892431801786188,0.11683778063215418,0.26114296658608993,856.6960339776709,853.214615338948,0.0,11.079061385362365,10.281519053739546,16.840520191649556,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,1594.09,834.548251544801,,1,854.7402120498376,2.9855713092665592,3.576834708767049,-0.5912633995004626,-3.147613347324409,0.12803705957189276,0.25576987164285436,856.2463749280533,853.9607945868178,-8.907353261411913,-1.0961693516385367,10.956604962338613,16.843258042436688,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-18,1593.26,835.4515815880288,,1,854.3096020430821,3.2076586975590393,3.6382687043145148,-0.43061000675550076,-3.2559852487362377,0.11605309090326998,0.21830145515717264,855.7812341782338,854.5975016186858,0.9033300432278111,-17.18647393326262,8.065262800087849,16.84599589322382,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-19,1592.53,842.160671144418,,1,853.8096502863126,3.1292055054331174,3.629157262202497,-0.4999517567695193,-3.465747760042632,0.08672556143941419,0.1676509897448046,855.2861273553707,855.1155995072489,6.709089556389131,-15.838548615726609,8.295781139792314,16.84873374401095,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-20,1591.85,844.5852611103932,,1,852.9697616355722,2.8272881281227886,3.6671767788633756,-0.8398886507403631,-3.7094123469462374,0.1556148957146377,0.20139203350943852,854.7562113058068,855.4983759966873,2.4245899659752013,4.29407897221688,4.803243316015423,16.851471594798085,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-21,1591.23,843.9722687323286,956.53,1,852.2617605923975,2.8776561403324257,3.5856571835069455,-0.7080010431747041,-3.993414229533869,0.16034827393065568,0.20352317537795855,854.1857235587305,855.7614180467481,-0.6129923780645186,0.5166639261157115,4.679478097836999,16.854209445585216,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,1590.41,843.9722687323286,,1,851.6300398674975,2.9076097633699503,3.539330488270124,-0.6317207248999921,-4.247562987076094,0.13636655448143029,0.17056310157634091,853.5789288462911,855.9270511955608,0.0,0.5166639261157115,4.679478097836999,16.856947296372347,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,1590.03,843.9722687323286,,1,851.053129452789,2.6740862387686244,3.2509966534769488,-0.57691041470855,-4.278345996549092,0.13456857090328578,0.15878277726789525,852.9677365610698,855.9925219460972,0.0,0.5166639261157115,4.679478097836999,16.859685147159478,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,1590.14,819.1259626058614,,1,850.4089120800456,2.5699994763601173,3.214216849103633,-0.6442173727433556,-4.331299969791985,0.1347498352065562,0.1537694610940333,852.348979422528,855.9665149684491,-24.846306126467198,-15.422288938939573,10.291121333696067,16.862422997946613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-25,1589.34,820.0128447939246,,1,849.7332391461044,2.723617963278719,3.3992908972199745,-0.6756729339412004,-4.576362896977685,0.10661907867657279,0.14505809281685927,851.6952132943883,855.8609318181329,0.8868821880631685,-15.438736794104216,10.290295677021248,16.865160848733744,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-26,1588.33,802.5158617723583,,1,848.9251831092713,2.7009325812477893,3.5089886180808234,-0.8080560368331362,-4.8844671770413015,0.09556071762027278,0.13691321105898444,850.9974322690967,855.6733893452267,-17.49698302156628,-39.644809372059626,10.847381935596822,16.867898699520875,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-27,1587.3,794.1271285682114,,1,847.6508428773888,2.41206642334549,3.686406655228085,-1.2743402318825474,-5.318918758183486,0.23806617455826326,0.22708613875864528,850.2375867322135,855.3993175269937,-8.388733204146888,-50.458132542181716,10.25750876229008,16.870636550308006,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-28,1586.3,806.9648084653649,927.92,1,846.2605034132605,2.3985045680424606,3.788844032170565,-1.3903394641282603,-6.001257179137042,0.3337602721919794,0.2922860100394688,849.380264278051,855.0509655230702,12.837679897153407,-37.00746026696379,12.674097408449306,16.87337440109514,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-01,1584.46,806.9648084653649,,1,844.903357142853,2.4925853000250804,3.849731570432614,-1.3571462704074975,-6.726682724644547,0.36334688717191715,0.3213796296081647,848.4193096031019,854.64408698476,0.0,-37.00746026696379,12.674097408449306,16.876112251882272,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-02,1583.79,806.9648084653649,,1,843.6940117649764,2.351162185097256,3.560507562973876,-1.2093453778766161,-7.359117687812613,0.32893630832460197,0.3323328218182758,847.3680070762714,854.1802302114097,0.0,-37.00746026696379,12.674097408449306,16.878850102669404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-03,1583.55,802.5279507886589,,1,842.2838410778871,2.267092810423986,3.6772634975132426,-1.4101706870892485,-8.125071002158506,0.29677447521590217,0.35792624365464903,846.2072826473916,853.657695070282,-4.436857676705927,-16.59801181720252,9.331284885128106,16.88158795345654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-04,1582.69,797.0276433559424,,1,840.9455777717573,2.430215673852349,3.768478979982345,-1.3382633061298748,-8.78766137434718,0.20895678773490123,0.35049104094234546,844.9519024510564,853.0792791588464,-5.500307432716568,-22.985201437982255,9.27169672087518,16.88432580424367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-05,1580.89,798.0702360994384,,1,839.4832861274418,2.4342882481845356,3.8965798924999664,-1.4622916443154281,-9.441896981829473,0.08519072708578315,0.34883533480560086,843.6030600250807,852.4467320804598,1.0425927434960158,-4.4456256729199595,6.872403604005936,16.8870636550308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
