date,유종,국내유가_원L,적정가격_미정책_원L,적정범위_미정책_하한_원L,적정범위_미정책_상한_원L,적정가격_정책적용_원L,적정범위_정책적용_하한_원L,적정범위_정책적용_상한_원L,정책효과_원L,미정책_vs_pred_gross_diff_원L,pred_gross,band_low,band_high,기준유류세_exVAT_원L,정책감면액_exVAT_원L,정책감면액_VAT포함참고_원L,정책적용_시프트_원L,유류세정책명,유류세인하율_pct,유류세정책_적용여부,최고가격제정책명,정유사공급가격상한_원L,최고가격제_적용여부,최고가격제_수치반영여부,정책적용여부_전체,그래프_핑크기간,정책라벨,selected_model_name,selected_band_coverage,fair_retail_direct,retail_gap_원L,미정책_valid,미정책_inside,미정책_above,미정책_below,정책적용_valid,정책적용_inside,정책적용_above,정책적용_below
2019-11-22,경유,1379.78,1374.107247016768,1360.570583094787,1383.2426626925017,1374.107247016768,1360.570583094787,1383.2426626925017,0.0,0.0,1374.107247016768,1360.570583094787,1383.2426626925017,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1374.107247016768,5.672752983231931,True,True,False,False,True,True,False,False
2019-11-23,경유,1379.82,1374.1849610994004,1360.6482971774194,1383.320376775134,1374.1849610994004,1360.6482971774194,1383.320376775134,0.0,0.0,1374.1849610994004,1360.6482971774194,1383.320376775134,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1374.1849610994004,5.635038900599511,True,True,False,False,True,True,False,False
2019-11-24,경유,1379.75,1373.462309886732,1359.925645964751,1382.5977255624657,1373.462309886732,1359.925645964751,1382.5977255624657,0.0,0.0,1373.462309886732,1359.925645964751,1382.5977255624657,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1373.462309886732,6.2876901132679,True,True,False,False,True,True,False,False
2019-11-25,경유,1380.0,1372.8500759755436,1359.3134120535626,1381.9854916512772,1372.8500759755436,1359.3134120535626,1381.9854916512772,0.0,0.0,1372.8500759755436,1359.3134120535626,1381.9854916512772,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1372.8500759755436,7.149924024456368,True,True,False,False,True,True,False,False
2019-11-26,경유,1380.05,1372.1350109977543,1358.5983470757733,1381.270426673488,1372.1350109977543,1358.5983470757733,1381.270426673488,0.0,0.0,1372.1350109977543,1358.5983470757733,1381.270426673488,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1372.1350109977543,7.914989002245647,True,True,False,False,True,True,False,False
2019-11-27,경유,1380.13,1371.966723161015,1358.430059239034,1381.1021388367485,1371.966723161015,1358.430059239034,1381.1021388367485,0.0,0.0,1371.966723161015,1358.430059239034,1381.1021388367485,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1371.966723161015,8.163276838985212,True,True,False,False,True,True,False,False
2019-11-28,경유,1380.26,1371.9108010235575,1358.3741371015767,1381.046216699291,1371.9108010235575,1358.3741371015767,1381.046216699291,0.0,0.0,1371.9108010235575,1358.3741371015767,1381.046216699291,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1371.9108010235575,8.349198976442267,True,True,False,False,True,True,False,False
2019-11-29,경유,1380.37,1371.792280451788,1358.255616529807,1380.9276961275216,1371.792280451788,1358.255616529807,1380.9276961275216,0.0,0.0,1371.792280451788,1358.255616529807,1380.9276961275216,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1371.792280451788,8.577719548211917,True,True,False,False,True,True,False,False
2019-11-30,경유,1380.35,1372.8872100163555,1359.3505460943743,1382.0226256920892,1372.8872100163555,1359.3505460943743,1382.0226256920892,0.0,0.0,1372.8872100163555,1359.3505460943743,1382.0226256920892,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1372.8872100163555,7.46278998364437,True,True,False,False,True,True,False,False
2019-12-01,경유,1380.42,1385.3844391063096,1371.8477751843286,1394.5198547820432,1385.3844391063096,1371.8477751843286,1394.5198547820432,0.0,0.0,1385.3844391063096,1371.8477751843286,1394.5198547820432,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1385.3844391063096,-4.964439106309555,True,True,False,False,True,True,False,False
